ID,filename,source,filetype,band_abbrev,abbrev_type,band,thedate,date_format,date_right_after_band,score
567469.html,Front242_Metro_5-12-89_D6_909_T01.flac,DimeaDozen,flac,front,assigned,Front,1989-05-12 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",True,2
587351.html,ph93-8-20d1t03.shn,Etree,shn,ph,canonical,Phish,1993-08-20 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",True,2
587354.html,widespreadpanic2016-06-21t01.cm300s.cp1s.16bit.flac,Etree,flac,widespreadpanic,incorrect,,2016-06-21 00:00:00,yyyy-mm-dd,True,2
587355.html,widespreadpanic2016-06-17t01.cm300s.cp1s.24bit.flac,Etree,flac,widespreadpanic,incorrect,,2016-06-17 00:00:00,yyyy-mm-dd,True,2
566127.html,The Jam Bolingbrook Mar 7 1980 16.flac,DimeaDozen,flac,pdp,assigned,The Jam,1980-03-07 00:00:00,byhand,False,2
587356.html,widespreadpanic2016-06-19t01.cm300s.cp1s.24bit.flac,Etree,flac,widespreadpanic,incorrect,,2016-06-19 00:00:00,yyyy-mm-dd,True,2
126792.html,gaf20110122.02.i'm no angel.flac,TradersDen,flac,gaf,assigned,Gregg Allman &Friends,2011-01-22 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",True,2
566724.html,01. Slow Train--Paris 4.1.13.flac,DimeaDozen,flac,slow train,assigned,Slow Train,2013-04-01 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,2
566132.html,EC 070616 201.flac,DimeaDozen,flac,ec,assigned,Exit Clov,2016-07-06 20:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,2
565728.html,mh20040805.01.intro.flac,DimeaDozen,flac,mh,assigned,Mother Hips,2004-08-05 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",True,2
587357.html,widespreadpanic2016-06-21t01.cm300s.cp1s.24bit.flac,Etree,flac,widespreadpanic,incorrect,,2016-06-21 00:00:00,yyyy-mm-dd,True,2
567474.html,KatieMelua-20160723_d1_tr01.flac,DimeaDozen,flac,katiemelua,assigned,Katie Melua,2016-07-23 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,2
587869.html,phish2016-07-22s1t01.flac,Etree,flac,phish,incorrect,,2016-07-22 00:00:00,yyyy-mm-dd,True,2
587866.html,widespreadpanic2016-06-22t01.ca14s.omnis.16bit.flac,Etree,flac,widespreadpanic,incorrect,,2016-06-22 00:00:00,yyyy-mm-dd,True,2
587337.html,The London Souls 6-3-1601.flac,Etree,flac,the london souls,assigned,The London Souls,2016-06-03 00:00:00,byhand,False,2
565879.html,EnsiferumLoreley20160611_tr01.flac,DimeaDozen,flac,ensiferum,assigned,Enisferum,2016-06-11 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",True,2
566072.html,ot1985-10-xxd01t01.flac,DimeaDozen,flac,ot,assigned,One Time,1985-10-01 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",True,2
566758.html,SS19910700t01.flac,DimeaDozen,flac,ss,canonical,Stockholm Syndrome,,byhand,True,2
127033.html,SM PF Humble Pie Reunion 1991-xx-xx 44khz16b t01.flac,TradersDen,flac,humble pie,assigned,Humble Pie,1991-01-01 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,2
c23154fca319e57ed53f15a6a84e87a539312555,"Jefferson Airplane 1968-xx-xx Los Angeles,CA Jonathan Winters Show Mk1-TV-01.flac",LosslessLegs,flac,jefferson airplane,assigned,Jefferson Airplane,1968-01-01 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,2
566756.html,Marillion_DenHaag2011_01.flac,DimeaDozen,flac,marillion,assigned,Marrillion,,byhand,True,2
567146.html,01. Dust Bowl--Paris 4.1.13.flac,DimeaDozen,flac,dust bowl,assigned,Dust Bowl Revival,2013-04-01 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,2
567578.html,160708-Trembling Bells aud01.flac,DimeaDozen,flac,trembling bells,assigned,Trembling Bells,2008-07-16 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,2
565762.html,BOB16070305.flac,DimeaDozen,flac,bob,assigned,Breathe Owl Breathe,2016-07-03 00:00:00,byhand,True,2
567461.html,widespreadpanic2016-06-22t01.cm100s.cp1s.cm300.cp2.mtx.16bit.flac,DimeaDozen,flac,widespreadpanic,incorrect,,2016-06-22 00:00:00,yyyy-mm-dd,True,2
567143.html,Marillion-20160712_tr01.flac,DimeaDozen,flac,marillion,assigned,Marrillion,2016-07-12 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,2
127025.html,PF19710626_We Want More (LPP) V1_01.flac,TradersDen,flac,pf,variant,Phil Lesh & Friends,1971-06-26 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",True,2
17a8a1fb659a7ccbc3df9d710ca2b1be9504c5c4,"Jefferson Airplane 1968-xx-xx Los Angeles,CA Jonathan Winters Show Mk2-TV-01.flac",LosslessLegs,flac,jefferson airplane,assigned,Jefferson Airplane,1968-01-01 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,2
566066.html,"Weird Al Yankovic - July 7, 2016 - t01.flac",DimeaDozen,flac,weird al yankovic,assigned,Weird Al Yankovic,2016-07-07 00:00:00,byhand,False,2
567140.html,KISS Independence Mo Events Center July 20th 201601.flac,DimeaDozen,flac,kiss,assigned,KISS,2016-07-20 00:00:00,byhand,False,2
567426.html,2008-10-08-0022.flac,DimeaDozen,flac,,blank,,2008-10-08 00:00:00,yyyy-mm-dd,False,1
567005.html,01 Feldman - Voices and cello (Safir 1997-10-10).flac,DimeaDozen,flac,,blank,,1997-10-10 00:00:00,yyyy-mm-dd,False,1
0adf1d1ecfe11bf43ccc6140a01d0f0487dd9c9e,wxrt maniacs 2013-01-1301.flac,LosslessLegs,flac,wxrt maniacs,notband,notband,2013-01-13 00:00:00,yyyy-mm-dd,False,1
567004.html,01 Feldman - Rothko chapel (Jourdain 2008-11-28).flac,DimeaDozen,flac,,blank,,2008-11-28 00:00:00,yyyy-mm-dd,False,1
566535.html,tatadios - roseti 20160708.flac,DimeaDozen,flac,tatadios - roseti,notband,notband,2016-07-08 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,1
566905.html,"Hargrove, Roy - 01 Unknown.flac",DimeaDozen,flac,"hargrove, roy",assigned,Roy Hargrove,,nodate,False,1
567425.html,2008-10-07-0028.flac,DimeaDozen,flac,,blank,,2008-10-07 00:00:00,yyyy-mm-dd,False,1
566896.html,Macca final01.flac,DimeaDozen,flac,macca,assigned,Macca,,nodate,False,1
566539.html,Wagner - 01 - Siegfried Act 1.flac,DimeaDozen,flac,wagner,assigned,Wagner,,nodate,False,1
567294.html,01 Thin Lizzy - Intro.flac,DimeaDozen,flac,thin lizzy,assigned,Thin Lizzy,,nodate,False,1
567454.html,"01. No Good Place for the Lonely--Kassel, Germany 2016-03-07.flac",DimeaDozen,flac,,blank,,2016-03-07 00:00:00,yyyy-mm-dd,False,1
567003.html,01-001A_160717_1851.flac,DimeaDozen,flac,,blank,,2016-07-17 00:00:00,byhand,False,1
567478.html,01 these are the god days 06-00.flac,DimeaDozen,flac,,blank,,,byhand,False,1
567423.html,Charlie Haden - 01 - Sunday At The Hillcrest.flac,DimeaDozen,flac,charlie haden,assigned,Charlie Haden,,nodate,False,1
e0ebb4678c72816bdcd690e00210885d5b2be043,jlyys.2016-06-02.matrix.flac16.t01.flac,LosslessLegs,flac,jlyys,unknown,unknown,2016-06-02 00:00:00,yyyy-mm-dd,False,1
567022.html,01-Beck's Bolero - Rice Pudding.flac,DimeaDozen,flac,beck's,assigned,Jeff Beck,,nodate,False,1
567025.html,01-Beck's Bolero - Rice Pudding.flac,DimeaDozen,flac,beck's,assigned,Jeff Beck,,nodate,False,1
567417.html,10 Strauss-Der Rosenkavalier Suite I-Con molto agitato.flac,DimeaDozen,flac,strauss,assigned,Strauss,,nodate,False,1
567487.html,01 flying over the odra valley 08-14.flac,DimeaDozen,flac,,blank,,,byhand,False,1
567692.html,01 - Earthrise.flac,DimeaDozen,flac,earthrise,assigned,Earthrise,,nodate,False,1
567416.html,satoko .flac,DimeaDozen,flac,satoko,assigned,Sakoto Fujii,,nodate,False,1
567695.html,Wayne Shorter - 01 - Medley + The Three Marias.flac,DimeaDozen,flac,wayne shorter,assigned,Wayne Shorter,,nodate,False,1
567513.html,senior service_2016_07_22_chatham_track_12.flac,DimeaDozen,flac,senior service,assigned,Senior Service,,nodate,False,1
567275.html,201 Led Zeppelin - Introduction.flac,DimeaDozen,flac,led zeppelin,assigned,Led Zeppelin,,nodate,False,1
567509.html,01 love ship 06-44.flac,DimeaDozen,flac,,blank,,2044-06-01 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,1
566989.html,001Richard Shindell 1 JJ.flac,DimeaDozen,flac,richard shindell,assigned,Richard Shindell,,nodate,False,1
566951.html,"01. Goin' Down--Kassel, UK 2016-03-07.flac",DimeaDozen,flac,,blank,,2016-03-07 00:00:00,yyyy-mm-dd,False,1
567700.html,STE-001.flac,DimeaDozen,flac,ste,unknown,unknown,,nodate,False,1
567503.html,01 Manfred Manns Earthband - Captain Bobby Stout.flac,DimeaDozen,flac,manfred manns eartband,assigned,Mannfred Mann's Earth Band,,nodate,False,1
566465.html,Wagner - 01 - Die Walkure Act 1.flac,DimeaDozen,flac,wagner,assigned,Wagner,,nodate,False,1
566927.html,Schmid-Hagen-Frohn-Haering-2008-08-20-tr-announcer a.flac,DimeaDozen,flac,schmid-hagen-frohn-haering,unknown,unknown,2008-08-20 00:00:00,yyyy-mm-dd,False,1
567703.html,yusuf2016-06-14at933_16t01.flac,DimeaDozen,flac,yusuf,unknown,unknown,2016-06-14 00:00:00,yyyy-mm-dd,True,1
566982.html,01 minor mood 11-59.flac,DimeaDozen,flac,,blank,,2059-11-01 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,1
566928.html,"Vera, Billy - 01 Instrumental.flac",DimeaDozen,flac,"vera, billy",assigned,Billy Vera,,nodate,False,1
566492.html,"Lee, Albert - 01 Unknown.flac",DimeaDozen,flac,"lee, albert",assigned,Albert Lee,,nodate,False,1
567683.html,01 Miami 2017 (Seen the Lights Go Out On Broadway).flac,DimeaDozen,flac,,blank,,2017-01-01 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,1
567464.html,01 - Cab Calloway - You're Nobody 'Til Somebody Loves You.flac,DimeaDozen,flac,cab calloway,assigned,Cab Calloway,,nodate,False,1
566967.html,Boston 1 16 Bit01.flac,DimeaDozen,flac,boston,assigned,Boston,,nodate,False,1
566903.html,Dixie Chicks MMXVI (00) Prince - Lets go Crazy (end).flac,DimeaDozen,flac,dixie chicks,assigned,The Dixie Chicks,,nodate,False,1
567714.html,M.O 2016-07-26t01.mp2,DimeaDozen,mp2,m.o,notband,notband,2016-07-26 00:00:00,yyyy-mm-dd,False,1
567681.html,JWalsh01.flac,DimeaDozen,flac,jwalsh,assigned,Joe Walsh,,nodate,False,1
566930.html,01 Interview with Carla Bley and Steve Swallow.mp3,DimeaDozen,mp3,carla bley & steve swallow,assigned,Carla Bley & Steve Swallow,,nodate,False,1
567505.html,ff_02.flac,DimeaDozen,flac,ff,assigned,Fantastic 4,,nodate,False,1
567496.html,101 Roger McGuinn - unknown.flac,DimeaDozen,flac,roger mcguinn,assigned,Roger McGuinn,,nodate,False,1
566991.html,Boston 2 4401.flac,DimeaDozen,flac,boston,assigned,Boston,,nodate,False,1
6fb667c4dedf80bdb7417c9e4ccdf097baa47f34,1971-07-04CCRFillmoreImproved01.flac,LosslessLegs,flac,,blank,,1971-07-04 00:00:00,yyyy-mm-dd,False,1
566932.html,01 Interview with Ches Smith.mp3,DimeaDozen,mp3,ches smith,assigned,Ches Smith,,nodate,False,1
566933.html,05 Mahler-Das Klagende Lied I-Waldmarchen.flac,DimeaDozen,flac,mahler,assigned,Gustav Mahler,,nodate,False,1
566895.html,001David Mallett Positano's  16-04-07 Set 1.flac,DimeaDozen,flac,david mallett,assigned,David Mallett,2007-04-16 00:00:00,yy-mm-dd,False,1
567280.html,aghosh2016-01-23t00.flac,DimeaDozen,flac,aghosh,unknown,unknown,2016-01-23 00:00:00,yyyy-mm-dd,True,1
f704e684bd9817702d272c0d06cd118d695b0517,01 Tweezer.flac,LosslessLegs,flac,tweezer,assigned,Tweezer,,nodate,False,1
567534.html,2016-07-03 Budapest 101.flac,DimeaDozen,flac,,blank,,2016-07-03 00:00:00,yyyy-mm-dd,False,1
567671.html,891119_07.flac,DimeaDozen,flac,,blank,,1989-11-19 00:00:00,byhand,False,1
566654.html,bp01.flac,DimeaDozen,flac,bp,canonical,Brothers Past,,nodate,False,1
567207.html,Gregory Porter 01.flac,DimeaDozen,flac,gregory porter,assigned,Gregory Porter,,nodate,False,1
567349.html,Chris Lightcap - 01 - Nine South.flac,DimeaDozen,flac,chris lightcap,assigned,Chris Lightcap,,nodate,False,1
567150.html,01-Beck's Bolero - Rice Pudding.flac,DimeaDozen,flac,beck's,assigned,Jeff Beck,,nodate,False,1
566753.html,JM_Porgy 13.flac,DimeaDozen,flac,jm_porgy,unknown,unknown,,nodate,False,1
566754.html,AH All Stars 01.flac,DimeaDozen,flac,ah all stars,assigned,Alan Hertz & Friends,,nodate,False,1
567358.html,HIM14.flac,DimeaDozen,flac,him,unknown,unknown,,nodate,False,1
566762.html,BonaStadt 10.flac,DimeaDozen,flac,bonastadt,unknown,unknown,,nodate,False,1
567139.html,DwZappa_01.flac,DimeaDozen,flac,dwzappa,assigned,Dweezil Zappa,,nodate,False,1
03bcddfb8e4c6e4df25f285517205919e41bca35,01 Gemini Dream.flac,LosslessLegs,flac,gemini dream,assigned,Gemini Dream,,nodate,False,1
566636.html,d1t01 little liza jane 08-51.flac,DimeaDozen,flac,d,notband,notband,2051-08-01 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",True,1
567361.html,Coral Creek aud01.flac,DimeaDozen,flac,coral creek,assigned,Coral Creek,,nodate,False,1
567634.html,01 Earthrise-First Night-Rhayder-Uneven Song.flac,DimeaDozen,flac,earthrise,assigned,Earthrise,,nodate,False,1
567220.html,"15) Where It's At - Good Times - China Girl - Pocket Calculator - 1999 Medley (July 2, 2016).flac",DimeaDozen,flac,,blank,,1999-01-01 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,1
566770.html,"Carlton, Larry - 01 Room 335.flac",DimeaDozen,flac,"carlton, larry",assigned,Larry Carlton,,nodate,False,1
566774.html,"Carlton, Larry - 01 Room 335.flac",DimeaDozen,flac,"carlton, larry",assigned,Larry Carlton,,nodate,False,1
567222.html,2-11 Heroes.flac,DimeaDozen,flac,,blank,,,byhand,False,1
566778.html,"Carlton, Larry - 01 Room 335.flac",DimeaDozen,flac,"carlton, larry",assigned,Larry Carlton,,nodate,False,1
567366.html,costbrist01.flac,DimeaDozen,flac,costbrist,unknown,unknown,,nodate,False,1
566663.html,1988-04-10 - Century Hall - Nagoya - 101 Rhythm Of Love.flac,DimeaDozen,flac,,blank,,1988-04-10 00:00:00,yyyy-mm-dd,False,1
567156.html,01 The Finish Line rte 26 apr 14.flac,DimeaDozen,flac,,blank,,2014-04-26 00:00:00,byhand,False,1
567158.html,1999-06-02_01_Religion.flac,DimeaDozen,flac,,blank,,1999-06-02 00:00:00,yyyy-mm-dd,False,1
566743.html,MP 02.flac,DimeaDozen,flac,mp,assigned,Mustard Plug,,nodate,False,1
566722.html,Bill Evans - 01 - Unknown.flac,DimeaDozen,flac,bill evans,assigned,Bill Evans,,nodate,False,1
566723.html,01 Earthrise-First Night-Rhayder-Uneven Song.flac,DimeaDozen,flac,earthrise,assigned,Earthrise,,nodate,False,1
566707.html,ff_02.flac,DimeaDozen,flac,ff,assigned,Fantastic 4,,nodate,False,1
567331.html,Slayer - 18 - Chemical Warfare.flac,DimeaDozen,flac,slayer,assigned,Slayer,,nodate,False,1
567192.html,01 Led Zeppelin - Black Dog.flac,DimeaDozen,flac,led zeppelin,assigned,Led Zeppelin,,nodate,False,1
566687.html,01 - Blitzkreig.flac,DimeaDozen,flac,blitzkreig,assigned,Blitzkreig,,nodate,False,1
566727.html,Buben_Cin 06.flac,DimeaDozen,flac,buben,unknown,unknown,,nodate,False,1
566728.html,GS_23.flac,DimeaDozen,flac,gs,assigned,Greenstreet,,nodate,False,1
567338.html,11 - Reptile (Originally by Nine Inch Nails).flac,DimeaDozen,flac,nine inch nails,assigned,Nine Inch Nails,,nodate,False,1
567201.html,01-Beck's Bolero - Rice Pudding.flac,DimeaDozen,flac,beck's,assigned,Jeff Beck,,nodate,False,1
566937.html,01 - Tigertailz - Intro-Sicksex.flac,DimeaDozen,flac,tigertailz,assigned,Tigertailz,,nodate,False,1
566679.html,01 John Cage - Five.flac,DimeaDozen,flac,john cage,assigned,John Cage,,nodate,False,1
caeb86bd23169f44917da7c89a43a25b7e6ff77d,1971-10-11 - This News Is Captured! - Wolverhampton - 101 Firebird Suite.flac,LosslessLegs,flac,,blank,,1971-10-11 00:00:00,yyyy-mm-dd,False,1
567167.html,ff_02.flac,DimeaDozen,flac,ff,assigned,Fantastic 4,,nodate,False,1
567161.html,Cue 01.flac,DimeaDozen,flac,cue,assigned,Cue,,nodate,False,1
567202.html,LK Foxboro 201.flac,DimeaDozen,flac,lk,assigned,Larry Keel,,nodate,False,1
567322.html,02. 12-8 Theme-Esther's Nose Job.flac,DimeaDozen,flac,,blank,,2008-02-12 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,1
567368.html,"01. Woke Up Dreaming--New Orleans. LA, USA 2013-11-26.flac",DimeaDozen,flac,woke up dreaming,notband,notband,2013-11-26 00:00:00,yyyy-mm-dd,False,1
566788.html,ej_bj2010-03-11_d1t01.flac,DimeaDozen,flac,ej_bj,unknown,unknown,2010-03-11 00:00:00,yyyy-mm-dd,True,1
566865.html,"Carlton, Larry - 01 Friday Night Shuffle.flac",DimeaDozen,flac,"carlton, larry",assigned,Larry Carlton,,nodate,False,1
566844.html,RTBand001.flac,DimeaDozen,flac,rtband,assigned,Robin Trower,,nodate,False,1
566578.html,2003.08.16 san francisco d2t01.flac,DimeaDozen,flac,,blank,,2003-08-16 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,1
567062.html,as01.flac,DimeaDozen,flac,as,assigned,Acoustic Syndicate,,nodate,False,1
567058.html,"01. Never Give All Your Heart--Albany, NY, USA 2015-01-19.flac",DimeaDozen,flac,,blank,,2015-01-19 00:00:00,yyyy-mm-dd,False,1
ddbaea0b694a4c0deaa8f75156446b8e7adea2d6,JG MS 201.flac,LosslessLegs,flac,jg ms,assigned,Jerry Garcia & Merl Saunders,,nodate,False,1
566572.html,Bul06.flac,DimeaDozen,flac,bul,unknown,unknown,,nodate,False,1
566834.html,"Carlton, Larry - 01 Strikes Twice.flac",DimeaDozen,flac,"carlton, larry",assigned,Larry Carlton,,nodate,False,1
566836.html,"Carlton, Larry - 01 Nite Crawler .flac",DimeaDozen,flac,"carlton, larry",assigned,Larry Carlton,,nodate,False,1
567526.html,03 sly eyes 13-10.flac,DimeaDozen,flac,,blank,,,byhand,False,1
567404.html,JOEJ101.flac,DimeaDozen,flac,joej,assigned,Joe Jackson,,nodate,False,1
566789.html,"The Clash - Rettel Festival, France, 06-14-1980 - 01 - London Calling.flac",DimeaDozen,flac,the clash,assigned,The Clash,1980-06-14 00:00:00,yy-mm-dd,False,1
567048.html,01 nacht 08-38.flac,DimeaDozen,flac,,blank,,2038-08-01 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,1
567406.html,cornell2016-07-0901.flac,DimeaDozen,flac,cornell,unknown,unknown,2016-07-09 00:00:00,yyyy-mm-dd,True,1
566850.html,Kate Rusby 01.flac,DimeaDozen,flac,kate rusby,assigned,Kate Rusby,,nodate,False,1
566560.html,RF_22.flac,DimeaDozen,flac,rf,unknown,unknown,,nodate,False,1
567038.html,01 20090922 Essen Main Part.flac,DimeaDozen,flac,,blank,,2003-09-23 00:00:00,byhand,False,1
656804b27f254414ed5fa6532d4fec219e5a6b04,lhb20090725.01.the shape i'm in .flac,LosslessLegs,flac,lhb,unknown,unknown,2009-07-25 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",True,1
567414.html,Mudcrutch - 01 Shady Grove.flac,DimeaDozen,flac,mudcrutch,assigned,Mudcrutch,,nodate,False,1
566864.html,"01 Frau, ich freu mich_(Dresden_2016-07-16_tm).flac",DimeaDozen,flac,,blank,,2016-07-16 00:00:00,yyyy-mm-dd,False,1
566581.html,01 - 98 Elvin.mp2,DimeaDozen,mp2,,blank,,1998-01-01 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,1
566594.html,kv01.flac,DimeaDozen,flac,kv,unknown,unknown,,nodate,False,1
567536.html,Memorial for Pat and Rick-1986-01-15-d1-tr01.flac,DimeaDozen,flac,memorial for pat and rick,notband,notband,1986-01-15 00:00:00,yyyy-mm-dd,False,1
566815.html,"Carlton, Larry - 01 Intro.flac",DimeaDozen,flac,"carlton, larry",assigned,Larry Carlton,,nodate,False,1
567309.html,U2101.flac,DimeaDozen,flac,u2,assigned,U2,,nodate,False,1
567552.html,rf2016-07-09t01.flac,DimeaDozen,flac,rf,unknown,unknown,2016-07-09 00:00:00,yyyy-mm-dd,True,1
567233.html,101 Led Zeppelin - Introduction By Goro Itoi.flac,DimeaDozen,flac,led zeppelin,assigned,Led Zeppelin,,nodate,False,1
567234.html,GNR SFaud01.flac,DimeaDozen,flac,gnr,assigned,Guns 'n' Roses,,nodate,False,1
566629.html,01-Amaranthe - Interview.flac,DimeaDozen,flac,amaranthe,assigned,Amaranthe,,nodate,False,1
567308.html,Kamchatka - 09 - Auto MowdownSpace Girl Blues.flac,DimeaDozen,flac,kamchatka,assigned,Kamchatka,,nodate,False,1
